,id,pid,ms_subclass,ms_zoning,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remodeled_age,total_fin_area,total_bath,quality_pool,good_features,bad_features
44,1378,905102170,20,RL,11200,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,5.0,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,384.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,2,2008,WD ,129500,43,0,2080.0,2.0,0,0,0
45,1537,909281110,70,RL,9670,Pave,none,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,Gable,CompShg,BrkFace,Stucco,Stone,40.0,0.0,0.0,PConc,0.0,2.0,0.0,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,0.0,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,0.0,9,Typ,2,4.0,Detchd,Fin,2.0,786.0,2.0,0.0,Y,0,0,207,0,0,0,0.0,none,none,0,6,2008,WD ,257076,73,15,2481.0,1.5,0,1,0
46,905,909101140,50,RL,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,5.0,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,0.0,6,Min2,0,0.0,Detchd,Unf,2.0,660.0,0.0,0.0,Y,0,68,0,0,0,0,0.0,none,none,0,7,2009,WD ,117000,68,19,2588.0,2.0,0,0,0
47,1532,909275050,70,RL,7200,Pave,none,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,0.0,2.0,BrkTil,4.0,0.0,0.0,Unf,0.0,Unf,0.0,776.0,776.0,GasA,0.0,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,0.0,6,Typ,1,4.0,Attchd,RFn,1.0,270.0,0.0,0.0,P,0,0,112,0,0,0,0.0,MnPrv,none,0,2,2008,WD ,149000,77,69,2278.0,1.5,0,1,0
48,132,534475100,20,RL,9920,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,0.0,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Attchd,RFn,1.0,280.0,0.0,0.0,Y,0,0,164,0,0,0,0.0,MnPrv,none,0,2,2010,WD ,128000,56,0,2119.0,2.0,0,0,0
49,1078,528188090,160,RL,2448,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5.0,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4.0,6,Typ,0,0.0,BuiltIn,RFn,2.0,474.0,0.0,0.0,Y,0,27,0,0,0,0,0.0,none,none,0,10,2008,WD ,155000,5,1,2390.0,2.5,0,2,0
50,2511,533221080,160,FV,2998,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5.0,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4.0,4,Typ,0,0.0,Detchd,Unf,2.0,440.0,0.0,0.0,Y,0,32,0,0,0,0,0.0,none,none,0,6,2006,WD ,166000,6,0,2280.0,2.5,0,2,0
51,912,909250220,50,RL,7804,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,Gable,CompShg,WdShing,Plywood,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,0.0,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4.0,7,Min2,2,0.0,Detchd,Unf,2.0,576.0,0.0,0.0,Y,431,44,0,0,0,0,0.0,MnPrv,none,0,12,2009,WD ,135000,81,22,3103.0,3.0,0,0,0
52,2351,527356020,60,RL,16692,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,0.0,0.0,CBlock,4.0,0.0,0.0,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,0.0,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4.0,12,Typ,2,0.0,Attchd,RFn,2.0,564.0,0.0,0.0,Y,0,112,0,0,440,519,2.0,MnPrv,TenC,2000,7,2006,WD ,250000,28,0,4176.0,4.5,0,0,0
53,330,923226250,160,RM,1476,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5.0,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,0.0,5,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,Y,200,26,0,0,0,0,0.0,none,none,0,3,2010,WD ,76000,40,0,1638.0,1.5,0,1,0
54,2586,535305120,20,RL,10170,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,216.0,216.0,GasA,0.0,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4.0,5,Typ,1,4.0,Attchd,Unf,2.0,400.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,6,2006,WD ,155000,55,0,1791.0,1.5,0,1,0
55,224,905106140,60,RL,9364,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,0.0,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,0.0,7,Typ,0,0.0,Attchd,Fin,1.0,299.0,0.0,0.0,Y,379,36,0,0,0,0,0.0,MnPrv,none,0,3,2010,WD ,158000,41,0,2015.0,1.5,0,0,0
56,98,533212020,160,FV,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5.0,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4.0,4,Typ,0,0.0,Detchd,RFn,2.0,480.0,0.0,0.0,Y,0,172,0,0,0,0,0.0,none,none,0,2,2010,WD ,149500,6,1,1800.0,3.5,0,2,0
57,2565,534479300,20,RL,9888,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,4.0,CBlock,0.0,0.0,0.0,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,0.0,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Attchd,Unf,1.0,240.0,0.0,0.0,Y,0,0,160,0,0,0,0.0,MnPrv,none,0,3,2006,WD ,121000,52,21,1872.0,1.0,0,0,0
58,1934,535304170,20,RL,7942,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,0.0,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,0.0,6,Typ,0,0.0,Attchd,Fin,1.0,293.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,MnPrv,none,0,6,2007,WD ,136000,54,0,2080.0,1.5,0,0,0
59,997,527107010,60,RL,15038,Pave,none,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,PConc,4.0,0.0,0.0,Rec,138.0,Unf,0.0,778.0,916.0,GasA,4.0,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,0.0,7,Typ,1,0.0,Attchd,Fin,2.0,386.0,0.0,0.0,Y,168,84,0,0,0,0,0.0,none,none,0,11,2008,WD ,173000,12,0,2552.0,2.5,0,0,0
60,64,528382020,60,RL,11764,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,5.0,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4.0,9,Typ,1,4.0,Attchd,Fin,3.0,671.0,0.0,0.0,Y,132,57,0,0,0,0,0.0,none,none,0,4,2010,WD ,290000,11,8,3422.0,2.5,0,2,0
61,1799,528458130,60,FV,9000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,5.0,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5.0,11,Typ,1,4.0,BuiltIn,Fin,2.0,550.0,0.0,0.0,Y,208,364,0,0,0,0,0.0,none,none,0,8,2007,New,303477,0,0,3794.0,2.5,0,5,0
62,230,905109170,20,RL,20062,Pave,none,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,4.0,CBlock,4.0,0.0,4.0,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,4.0,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,0.0,4,Typ,2,0.0,Attchd,RFn,2.0,690.0,0.0,0.0,Y,496,0,0,0,0,0,0.0,none,none,0,4,2010,WD ,270000,33,24,2903.0,2.5,0,0,0
63,1295,902109160,50,RM,7308,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,2.0,2.0,BrkTil,0.0,0.0,0.0,Rec,360.0,Unf,0.0,576.0,936.0,GasA,4.0,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5.0,6,Typ,1,4.0,Detchd,Unf,1.0,225.0,2.0,2.0,N,0,0,236,0,0,0,0.0,none,none,0,6,2008,WD ,122250,88,30,2676.0,1.0,0,2,2
64,638,535178120,20,RL,8750,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,4.0,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4.0,6,Typ,0,0.0,Attchd,Unf,1.0,350.0,0.0,0.0,Y,280,0,0,0,0,0,0.0,GdWo,none,0,7,2009,WD ,153000,54,0,2764.0,1.5,0,0,0
65,2278,923202134,20,RL,8402,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,PConc,4.0,0.0,0.0,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,5.0,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,Y,0,30,0,0,0,0,0.0,none,none,0,12,2007,New,147000,0,0,2240.0,1.0,0,1,0
66,2202,909252150,70,RL,4000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,BrkTil,4.0,0.0,0.0,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,0.0,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,0.0,5,Typ,1,4.0,Detchd,Unf,1.0,216.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,MnPrv,none,0,6,2007,WD ,148500,77,65,1629.0,2.0,0,2,0
67,2833,908188150,160,RM,3363,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,976.0,976.0,GasA,5.0,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4.0,7,Maj1,0,0.0,Detchd,Unf,2.0,380.0,0.0,0.0,Y,0,40,0,0,0,0,0.0,none,none,0,4,2006,WD ,130000,2,0,2684.0,2.0,0,1,0
68,1707,528150040,20,RL,13615,Pave,none,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5.0,0.0,PConc,5.0,0.0,4.0,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,5.0,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5.0,7,Typ,1,4.0,Attchd,Fin,3.0,843.0,0.0,0.0,Y,158,105,0,0,0,0,0.0,none,none,0,6,2007,WD ,372000,1,0,3604.0,2.5,0,5,0
69,2428,528228565,120,RL,3013,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4.0,0.0,PConc,4.0,0.0,4.0,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,5.0,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4.0,6,Typ,1,4.0,Attchd,Fin,2.0,440.0,0.0,0.0,Y,142,20,0,0,0,0,0.0,none,none,0,4,2006,WD ,213490,1,0,2868.0,2.0,0,3,0
70,242,905453080,20,RL,17485,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4.0,0.0,PConc,4.0,0.0,4.0,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,5.0,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4.0,5,Typ,2,0.0,Attchd,RFn,2.0,572.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,1,2010,Con,308030,1,1,3016.0,2.0,0,2,0
71,1564,914453045,20,RL,23730,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4.0,0.0,PConc,5.0,0.0,0.0,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,5.0,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4.0,7,Typ,0,0.0,Attchd,Fin,3.0,786.0,0.0,0.0,Y,0,46,192,0,0,0,0.0,none,none,0,9,2008,WD ,300000,12,1,3872.0,4.0,0,1,0
72,2613,535403150,20,RL,8910,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,5.0,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,0.0,6,Typ,1,2.0,BuiltIn,Fin,2.0,539.0,0.0,0.0,Y,0,0,192,0,0,0,0.0,none,none,0,7,2006,WD ,159500,47,0,1849.0,1.5,0,1,0
73,2832,908188140,160,RM,2522,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,970.0,970.0,GasA,5.0,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4.0,7,Maj1,0,0.0,Detchd,Unf,2.0,380.0,0.0,0.0,Y,0,40,0,0,0,0,0.0,none,none,0,4,2006,WD ,137500,2,0,2679.0,2.0,0,1,0
74,2459,528439030,20,RL,8688,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,5.0,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4.0,7,Typ,0,0.0,Attchd,RFn,3.0,834.0,0.0,0.0,Y,208,59,0,0,0,0,0.0,none,none,0,4,2006,WD ,232000,1,0,3232.0,2.0,0,1,0
75,1360,903452025,30,RM,6291,Grvl,none,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,4.0,4.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,768.0,768.0,GasA,0.0,Y,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,0.0,4,Typ,0,0.0,Detchd,Unf,2.0,440.0,0.0,0.0,N,0,0,84,0,0,0,0.0,none,none,0,7,2008,WD ,93850,78,20,1536.0,1.0,0,0,1
76,2723,905200380,30,RL,17529,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,872.0,872.0,GasA,2.0,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2.0,5,Mod,1,4.0,Detchd,Unf,1.0,322.0,2.0,2.0,N,0,0,116,0,0,0,0.0,none,none,0,4,2006,WD ,105000,82,26,1744.0,1.0,0,1,1
77,1350,903235100,30,RM,6324,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,520.0,520.0,GasA,2.0,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2.0,4,Typ,0,0.0,Detchd,Unf,1.0,240.0,2.0,0.0,Y,49,0,87,0,0,0,0.0,none,none,0,5,2008,WD ,68500,81,23,1040.0,1.0,0,0,1
78,136,535106190,90,RL,11600,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,0.0,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,0.0,12,Typ,0,0.0,Detchd,Unf,2.0,480.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,1,2010,WD ,154300,50,0,3379.0,2.0,0,0,0
79,2235,910201050,50,RM,7288,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,4.0,BrkTil,0.0,1.0,0.0,Unf,0.0,Unf,0.0,936.0,936.0,GasA,5.0,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,0.0,6,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,N,0,0,0,176,0,0,0.0,none,none,0,9,2007,WD ,129850,82,78,2537.0,2.0,0,0,1
80,1993,902301130,70,RM,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,5.0,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Detchd,Unf,2.0,480.0,2.0,2.0,Y,280,0,143,0,0,0,0.0,none,none,0,6,2007,WD ,114000,97,40,1848.0,1.0,0,0,0
81,367,527214050,20,RL,17423,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5.0,0.0,PConc,5.0,0.0,0.0,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,5.0,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5.0,9,Typ,1,4.0,Attchd,Fin,3.0,1166.0,0.0,0.0,Y,0,60,0,0,0,0,0.0,none,none,0,7,2009,New,501837,1,1,4450.0,3.0,0,6,0
82,1309,902300215,50,RM,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,876.0,876.0,GasA,4.0,Y,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,0.0,7,Typ,1,4.0,Detchd,Unf,3.0,720.0,0.0,0.0,Y,418,0,194,0,0,0,0.0,none,none,0,6,2008,WD ,153900,93,35,2292.0,1.5,0,1,1
83,402,527425110,20,RL,9000,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,4.0,CBlock,0.0,0.0,0.0,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,4.0,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Detchd,Unf,2.0,576.0,0.0,0.0,Y,200,0,0,0,0,0,0.0,GdWo,none,0,7,2009,WD ,130000,38,35,1728.0,1.0,0,0,0
84,1592,923203140,120,RM,4500,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,0.0,0.0,PConc,5.0,0.0,0.0,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,5.0,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,0.0,4,Typ,0,0.0,Attchd,RFn,2.0,392.0,0.0,0.0,Y,0,122,0,0,0,0,0.0,none,none,0,4,2008,WD ,160500,11,0,2378.0,3.0,0,1,0
85,2409,528186110,120,RL,6373,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5.0,0.0,PConc,5.0,4.0,0.0,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,5.0,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4.0,6,Typ,1,4.0,Attchd,RFn,2.0,575.0,0.0,0.0,Y,228,75,0,0,0,0,0.0,none,none,0,6,2006,New,310090,0,0,3332.0,3.0,0,5,0
86,539,531371050,20,RL,10083,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,none,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,5.0,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4.0,5,Typ,0,0.0,Attchd,RFn,2.0,555.0,0.0,0.0,Y,0,41,0,0,0,0,0.0,none,none,0,8,2009,WD ,184900,6,0,2376.0,3.0,0,2,0
87,1940,535327200,20,RL,13300,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,Rec,377.0,Unf,0.0,551.0,928.0,GasA,0.0,Y,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,0.0,4,Typ,0,0.0,Attchd,Unf,1.0,252.0,0.0,0.0,Y,261,0,156,0,0,0,0.0,none,none,0,6,2007,WD ,132000,51,44,1856.0,1.0,0,0,0
88,588,534129370,20,RL,9600,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,0.0,0.0,CBlock,4.0,0.0,0.0,ALQ,553.0,Rec,147.0,588.0,1288.0,GasA,0.0,Y,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,0.0,6,Typ,1,2.0,Attchd,RFn,2.0,502.0,0.0,0.0,Y,312,11,0,0,0,0,0.0,none,Shed,650,8,2009,WD ,163000,40,0,2624.0,2.5,0,0,0
89,96,533210060,160,FV,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,5.0,Y,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4.0,4,Typ,0,0.0,Detchd,RFn,2.0,480.0,0.0,0.0,Y,0,172,0,0,0,0,0.0,none,none,0,4,2010,ConLD,155000,6,0,1800.0,2.5,0,2,0
